['.', '()', '().', '(())', '(()).', '(()())', '(()()).']
['.', '..', '.()', '..()', '..().', '..()()', '(.()())']
['.', '..', '.()', '..()', '..().', '..()()', '.(()())']
['.', '..', '.()', '..()', '..().', '..()()', '.()(())']
['.', '..', '.()', '..()', '..().', '..()()', '..(().)']
['.', '..', '.()', '..()', '..().', '..()()', '..((.))']
['.', '..', '.()', '..()', '..().', '..()()', '..()().']
['.', '..', '.()', '..()', '..().', '..()()', '..()(.)']
['.', '..', '.()', '..()', '..().', '..()()', '..().()']
['.', '..', '.()', '..()', '..().', '..()()', '..(.())']
['.', '..', '.()', '..()', '..().', '..()..', '(.()..)']
['.', '..', '.()', '..()', '..().', '..()..', '.(()..)']
['.', '..', '.()', '..()', '..().', '..()..', '.()(..)']
['.', '..', '.()', '..()', '..().', '..()..', '..(().)']
['.', '..', '.()', '..()', '..().', '..()..', '..((.))']
['.', '..', '.()', '..()', '..().', '..()..', '..()(.)']
['.', '..', '.()', '..()', '..().', '..()..', '..().()']
['.', '..', '.()', '..()', '..().', '..()..', '..()...']
['.', '..', '.()', '..()', '..().', '..()..', '..(...)']
['.', '..', '.()', '..()', '..().', '..(..)', '(.(..))']
['.', '..', '.()', '..()', '..().', '..(..)', '.((..))']
['.', '..', '.()', '..()', '..().', '..(..)', '..().()']
['.', '..', '.()', '..()', '..().', '..(..)', '..(.())']
['.', '..', '.()', '..()', '..().', '..(..)', '..(..).']
['.', '..', '.()', '..()', '..().', '..(..)', '..(...)']
['.', '..', '.()', '..()', '..(.)', '(.(.))', '(((.)))']
['.', '..', '.()', '..()', '..(.)', '(.(.))', '(.(.)).']
['.', '..', '.()', '..()', '..(.)', '(.(.))', '(.(.).)']
['.', '..', '.()', '..()', '..(.)', '(.(.))', '..(.())']
['.', '..', '.()', '..()', '..(.)', '(.(.))', '..(.)()']
['.', '..', '.()', '..()', '..(.)', '.((.))', '(((.)))']
['.', '..', '.()', '..()', '..(.)', '.((.))', '.((.)).']
['.', '..', '.()', '..()', '..(.)', '.((.))', '.((.).)']
['.', '..', '.()', '..()', '..(.)', '.((.))', '..(.)()']
['.', '..', '.()', '..()', '..(.)', '..()()', '(.()())']
['.', '..', '.()', '..()', '..(.)', '..()()', '.(()())']
['.', '..', '.()', '..()', '..(.)', '..()()', '.()(())']
['.', '..', '.()', '..()', '..(.)', '..()()', '..()().']
['.', '..', '.()', '..()', '..(.)', '..()()', '..()(.)']
['.', '..', '.()', '..()', '..(.)', '..()()', '..(.())']
['.', '..', '.()', '..()', '..(.)', '..()()', '..(.)()']
['.', '..', '.()', '..()', '..(.)', '..(.).', '(.(.).)']
['.', '..', '.()', '..()', '..(.)', '..(.).', '.((.).)']
['.', '..', '.()', '..()', '..(.)', '..(.).', '..()(.)']
['.', '..', '.()', '..()', '..(.)', '..(.).', '..(.())']
['.', '..', '.()', '..()', '..(.)', '..(.).', '..(.)()']
['.', '..', '.()', '..()', '..(.)', '..(.).', '..(.)..']
['.', '..', '.()', '..()', '..(.)', '..(.).', '..(...)']
['.', '..', '.()', '..()', '..(.)', '..(..)', '(.(..))']
['.', '..', '.()', '..()', '..(.)', '..(..)', '.((..))']
['.', '..', '.()', '..()', '..(.)', '..(..)', '..(.)()']
['.', '..', '.()', '..()', '..(.)', '..(..)', '..(..).']
['.', '..', '.()', '..()', '..(.)', '..(..)', '..(...)']
['.', '..', '...', '(..)', '((.))', '((.)).', '(((.)))']
['.', '..', '...', '(..)', '((.))', '((.)).', '((.)())']
['.', '..', '...', '(..)', '((.))', '((.)).', '((.))()']
['.', '..', '...', '(..)', '((.))', '((.)).', '((.))..']
['.', '..', '...', '(..)', '((.))', '((.)).', '((.)..)']
['.', '..', '...', '(..)', '((.))', '((.)).', '((...))']
['.', '..', '...', '(..)', '((.))', '((.)).', '(.()())']
['.', '..', '...', '(..)', '((.))', '((.)).', '(.())()']
['.', '..', '...', '(..)', '((.))', '((.)).', '(.())..']
['.', '..', '...', '(..)', '((.))', '((.)).', '(.()..)']
['.', '..', '...', '(..)', '((.))', '((.)).', '(..(.))']
['.', '..', '...', '(..)', '((.))', '((.)).', '(..)(.)']
['.', '..', '...', '(..)', '((.))', '((.).)', '((.))()']
['.', '..', '...', '(..)', '((.))', '((.).)', '((.).).']
['.', '..', '...', '(..)', '((.))', '((.).)', '((.)..)']
['.', '..', '...', '(..)', '((.))', '((.).)', '(.())()']
['.', '..', '...', '(..)', '((.))', '((.).)', '(.().).']
['.', '..', '...', '(..)', '((.))', '((.).)', '(.()..)']
['.', '..', '...', '(..)', '((.))', '(.()).', '((.)())']
['.', '..', '...', '(..)', '((.))', '(.()).', '((.))()']
['.', '..', '...', '(..)', '((.))', '(.()).', '((.))..']
['.', '..', '...', '(..)', '((.))', '(.()).', '((.)..)']
['.', '..', '...', '(..)', '((.))', '(.()).', '(.()())']
['.', '..', '...', '(..)', '((.))', '(.()).', '(.())()']
['.', '..', '...', '(..)', '((.))', '(.()).', '(.())..']
['.', '..', '...', '(..)', '((.))', '(.()).', '(.()..)']
['.', '..', '...', '(..)', '((.))', '(.()).', '(..(.))']
['.', '..', '...', '(..)', '((.))', '(.()).', '(..)(.)']
['.', '..', '...', '(..)', '((.))', '(.().)', '((.))()']
['.', '..', '...', '(..)', '((.))', '(.().)', '((.).).']
['.', '..', '...', '(..)', '((.))', '(.().)', '((.)..)']
['.', '..', '...', '(..)', '((.))', '(.().)', '(.())()']
['.', '..', '...', '(..)', '((.))', '(.().)', '(.().).']
['.', '..', '...', '(..)', '((.))', '(.().)', '(.()..)']
['.', '..', '...', '(..)', '((.))', '(..)()', '((.)())']
['.', '..', '...', '(..)', '((.))', '(..)()', '((.))()']
['.', '..', '...', '(..)', '((.))', '(..)()', '(.()())']
['.', '..', '...', '(..)', '((.))', '(..)()', '(.())()']
['.', '..', '...', '(..)', '((.))', '(..)()', '(..)().']
['.', '..', '...', '(..)', '((.))', '(..)()', '(..)(.)']
['.', '..', '...', '(..)', '((.))', '(..)()', '...(())']
['.', '..', '...', '(..)', '(.())', '((()))', '((())).']
['.', '..', '...', '(..)', '(.())', '((()))', '((()).)']
['.', '..', '...', '(..)', '(.())', '((()))', '(.())()']
['.', '..', '...', '(..)', '(.())', '((.)).', '((.)())']
['.', '..', '...', '(..)', '(.())', '((.)).', '((.))()']
['.', '..', '...', '(..)', '(.())', '((.)).', '((.))..']
['.', '..', '...', '(..)', '(.())', '((.)).', '((.)..)']
['.', '..', '...', '(..)', '(.())', '((.)).', '(.()())']
['.', '..', '...', '(..)', '(.())', '((.)).', '(.())()']
['.', '..', '...', '(..)', '(.())', '((.)).', '(.())..']
['.', '..', '...', '(..)', '(.())', '((.)).', '(.()..)']
['.', '..', '...', '(..)', '(.())', '((.)).', '(..(.))']
['.', '..', '...', '(..)', '(.())', '((.)).', '(..)(.)']
['.', '..', '...', '(..)', '(.())', '((.).)', '((.))()']
['.', '..', '...', '(..)', '(.())', '((.).)', '((.).).']
['.', '..', '...', '(..)', '(.())', '((.).)', '((.)..)']
['.', '..', '...', '(..)', '(.())', '((.).)', '(.())()']
['.', '..', '...', '(..)', '(.())', '((.).)', '(.().).']
['.', '..', '...', '(..)', '(.())', '((.).)', '(.()..)']
['.', '..', '...', '(..)', '(.())', '(.()).', '((()).)']
['.', '..', '...', '(..)', '(.())', '(.()).', '((.)())']
['.', '..', '...', '(..)', '(.())', '(.()).', '((.))()']
['.', '..', '...', '(..)', '(.())', '(.()).', '((.))..']
['.', '..', '...', '(..)', '(.())', '(.()).', '((.)..)']
['.', '..', '...', '(..)', '(.())', '(.()).', '(.()())']
['.', '..', '...', '(..)', '(.())', '(.()).', '(.())()']
['.', '..', '...', '(..)', '(.())', '(.()).', '(.())..']
['.', '..', '...', '(..)', '(.())', '(.()).', '(.()..)']
['.', '..', '...', '(..)', '(.())', '(.()).', '(.(..))']
['.', '..', '...', '(..)', '(.())', '(.()).', '(..(.))']
['.', '..', '...', '(..)', '(.())', '(.()).', '(..)(.)']
['.', '..', '...', '(..)', '(.())', '(.().)', '((().))']
['.', '..', '...', '(..)', '(.())', '(.().)', '((.))()']
['.', '..', '...', '(..)', '(.())', '(.().)', '((.).).']
['.', '..', '...', '(..)', '(.())', '(.().)', '((.)..)']
['.', '..', '...', '(..)', '(.())', '(.().)', '(.())()']
['.', '..', '...', '(..)', '(.())', '(.().)', '(.().).']
['.', '..', '...', '(..)', '(.())', '(.().)', '(.()..)']
['.', '..', '...', '(..)', '(.())', '(..)()', '((.)())']
['.', '..', '...', '(..)', '(.())', '(..)()', '((.))()']
['.', '..', '...', '(..)', '(.())', '(..)()', '(.()())']
['.', '..', '...', '(..)', '(.())', '(..)()', '(.())()']
['.', '..', '...', '(..)', '(.())', '(..)()', '(..)().']
['.', '..', '...', '(..)', '(.())', '(..)()', '(..)(.)']
['.', '..', '...', '(..)', '(.())', '(..)()', '...(())']
['.', '..', '...', '(..)', '(..).', '((.).)', '((.)())']
['.', '..', '...', '(..)', '(..).', '((.).)', '((.).).']
['.', '..', '...', '(..)', '(..).', '((.).)', '((.)..)']
['.', '..', '...', '(..)', '(..).', '((.).)', '(.(()))']
['.', '..', '...', '(..)', '(..).', '((.).)', '(.()())']
['.', '..', '...', '(..)', '(..).', '((.).)', '(.().).']
['.', '..', '...', '(..)', '(..).', '((.).)', '(.()..)']
['.', '..', '...', '(..)', '(..).', '((.).)', '(..()).']
['.', '..', '...', '(..)', '(..).', '((.).)', '(..().)']
['.', '..', '...', '(..)', '(..).', '((.).)', '(..).()']
['.', '..', '...', '(..)', '(..).', '(.().)', '((().))']
['.', '..', '...', '(..)', '(..).', '(.().)', '((.()))']
['.', '..', '...', '(..)', '(..).', '(.().)', '((.)())']
['.', '..', '...', '(..)', '(..).', '(.().)', '((.).).']
['.', '..', '...', '(..)', '(..).', '(.().)', '((.)..)']
['.', '..', '...', '(..)', '(..).', '(.().)', '(.()())']
['.', '..', '...', '(..)', '(..).', '(.().)', '(.().).']
['.', '..', '...', '(..)', '(..).', '(.().)', '(.()..)']
['.', '..', '...', '(..)', '(..).', '(.().)', '(..()).']
['.', '..', '...', '(..)', '(..).', '(.().)', '(..().)']
['.', '..', '...', '(..)', '(..).', '(.().)', '(..).()']
['.', '..', '...', '(..)', '(..).', '(..())', '((().))']
['.', '..', '...', '(..)', '(..).', '(..())', '((.()))']
['.', '..', '...', '(..)', '(..).', '(..())', '((.).).']
['.', '..', '...', '(..)', '(..).', '(..())', '((.)..)']
['.', '..', '...', '(..)', '(..).', '(..())', '(.(()))']
['.', '..', '...', '(..)', '(..).', '(..())', '(.().).']
['.', '..', '...', '(..)', '(..).', '(..())', '(.()..)']
['.', '..', '...', '(..)', '(..).', '(..())', '(..()).']
['.', '..', '...', '(..)', '(..).', '(..())', '(..().)']
['.', '..', '...', '(..)', '(..).', '(..())', '(..).()']
['.', '..', '...', '(..)', '(..).', '(..)()', '((.)())']
['.', '..', '...', '(..)', '(..).', '(..)()', '(.()())']
['.', '..', '...', '(..)', '(..).', '(..)()', '(..().)']
['.', '..', '...', '(..)', '(..).', '(..)()', '(..)().']
['.', '..', '...', '(..)', '(..).', '(..)()', '(..)(.)']
['.', '..', '...', '(..)', '(..).', '(..)()', '(..).()']
['.', '..', '...', '(..)', '(..).', '(..)()', '(...())']
['.', '..', '...', '(..)', '(..).', '(..)()', '...(())']
['.', '..', '...', '(..)', '(..).', '(..)..', '((.)..)']
['.', '..', '...', '(..)', '(..).', '(..)..', '(.()..)']
['.', '..', '...', '(..)', '(..).', '(..)..', '(..().)']
['.', '..', '...', '(..)', '(..).', '(..)..', '(..(.))']
['.', '..', '...', '(..)', '(..).', '(..)..', '(..)(.)']
['.', '..', '...', '(..)', '(..).', '(..)..', '(..).()']
['.', '..', '...', '(..)', '(..).', '(..)..', '(..)...']
['.', '..', '...', '(..)', '(..).', '(..)..', '(.....)']
['.', '..', '...', '(..)', '(..).', '(..)..', '...(..)']
['.', '..', '...', '(..)', '(..).', '(....)', '((...))']
['.', '..', '...', '(..)', '(..).', '(....)', '(.(..))']
['.', '..', '...', '(..)', '(..).', '(....)', '(..).()']
['.', '..', '...', '(..)', '(..).', '(....)', '(...())']
['.', '..', '...', '(..)', '(..).', '(....)', '(....).']
['.', '..', '...', '(..)', '(..).', '(....)', '(.....)']
['.', '..', '...', '(..)', '(..).', '...(.)', '(..(.))']
['.', '..', '...', '(..)', '(..).', '...(.)', '(..).()']
['.', '..', '...', '(..)', '(..).', '...(.)', '.(.(.))']
['.', '..', '...', '(..)', '(..).', '...(.)', '..((.))']
['.', '..', '...', '(..)', '(..).', '...(.)', '...(())']
['.', '..', '...', '(..)', '(..).', '...(.)', '...(.).']
['.', '..', '...', '(..)', '(..).', '...(.)', '...(..)']
['.', '..', '...', '(..)', '(...)', '((..))', '((..)).']
['.', '..', '...', '(..)', '(...)', '((..))', '((..).)']
['.', '..', '...', '(..)', '(...)', '((..))', '(.(.)).']
['.', '..', '...', '(..)', '(...)', '((..))', '(.(.).)']
['.', '..', '...', '(..)', '(...)', '((..))', '(...)()']
['.', '..', '...', '(..)', '(...)', '(.(.))', '(((.)))']
['.', '..', '...', '(..)', '(...)', '(.(.))', '((..)).']
['.', '..', '...', '(..)', '(...)', '(.(.))', '((..).)']
['.', '..', '...', '(..)', '(...)', '(.(.))', '(.(.)).']
['.', '..', '...', '(..)', '(...)', '(.(.))', '(.(.).)']
['.', '..', '...', '(..)', '(...)', '(.(.))', '(...)()']
['.', '..', '...', '(..)', '(...)', '(..)()', '(..)().']
['.', '..', '...', '(..)', '(...)', '(..)()', '(..)(.)']
['.', '..', '...', '(..)', '(...)', '(..)()', '(...())']
['.', '..', '...', '(..)', '(...)', '(..)()', '(...)()']
['.', '..', '...', '(..)', '(...)', '(..)()', '...(())']
['.', '..', '...', '(..)', '(...)', '(...).', '((..).)']
['.', '..', '...', '(..)', '(...)', '(...).', '(.(.).)']
['.', '..', '...', '(..)', '(...)', '(...).', '(..)(.)']
['.', '..', '...', '(..)', '(...)', '(...).', '(...())']
['.', '..', '...', '(..)', '(...)', '(...).', '(...)()']
['.', '..', '...', '(..)', '(...)', '(...).', '(...)..']
['.', '..', '...', '(..)', '(...)', '(...).', '(.....)']
['.', '..', '...', '(..)', '(...)', '(....)', '((...))']
['.', '..', '...', '(..)', '(...)', '(....)', '(.(..))']
['.', '..', '...', '(..)', '(...)', '(....)', '(...)()']
['.', '..', '...', '(..)', '(...)', '(....)', '(....).']
['.', '..', '...', '(..)', '(...)', '(....)', '(.....)']
['.', '..', '...', '(..)', '...()', '(..())', '((.()))']
['.', '..', '...', '(..)', '...()', '(..())', '(.(()))']
['.', '..', '...', '(..)', '...()', '(..())', '(..()).']
['.', '..', '...', '(..)', '...()', '(..())', '(..().)']
['.', '..', '...', '(..)', '...()', '(..())', '(..)(.)']
['.', '..', '...', '(..)', '...()', '(..())', '...()()']
['.', '..', '...', '(..)', '...()', '(..)()', '((.)())']
['.', '..', '...', '(..)', '...()', '(..)()', '(.()())']
['.', '..', '...', '(..)', '...()', '(..)()', '(..)().']
['.', '..', '...', '(..)', '...()', '(..)()', '(..)(.)']
['.', '..', '...', '(..)', '...()', '(..)()', '(...())']
['.', '..', '...', '(..)', '...()', '(..)()', '...(())']
['.', '..', '...', '(..)', '...()', '(..)()', '...()()']
['.', '..', '...', '(..)', '...()', '.(.())', '((.()))']
['.', '..', '...', '(..)', '...()', '.(.())', '.((()))']
['.', '..', '...', '(..)', '...()', '.(.())', '.(.()).']
['.', '..', '...', '(..)', '...()', '.(.())', '.(.().)']
['.', '..', '...', '(..)', '...()', '.(.())', '...(())']
['.', '..', '...', '(..)', '...()', '.(.())', '...()()']
['.', '..', '...', '(..)', '...()', '..(())', '(.(()))']
['.', '..', '...', '(..)', '...()', '..(())', '.((()))']
['.', '..', '...', '(..)', '...()', '..(())', '..(()).']
['.', '..', '...', '(..)', '...()', '..(())', '..(().)']
['.', '..', '...', '(..)', '...()', '..(())', '...()()']
['.', '..', '...', '(..)', '...()', '...().', '(..().)']
['.', '..', '...', '(..)', '...()', '...().', '(..)(.)']
['.', '..', '...', '(..)', '...()', '...().', '.(.().)']
['.', '..', '...', '(..)', '...()', '...().', '..(().)']
['.', '..', '...', '(..)', '...()', '...().', '...(())']
['.', '..', '...', '(..)', '...()', '...().', '...()()']
['.', '..', '...', '(..)', '...()', '...().', '...()..']
['.', '..', '...', '(..)', '...()', '...().', '...(..)']
['.', '..', '...', '(..)', '...()', '...(.)', '(..(.))']
['.', '..', '...', '(..)', '...()', '...(.)', '.(.(.))']
['.', '..', '...', '(..)', '...()', '...(.)', '..((.))']
['.', '..', '...', '(..)', '...()', '...(.)', '...()()']
['.', '..', '...', '(..)', '...()', '...(.)', '...(.).']
['.', '..', '...', '(..)', '...()', '...(.)', '...(..)']
['.', '..', '...', '.(.)', '((.))', '((.)).', '((.)())']
['.', '..', '...', '.(.)', '((.))', '((.)).', '((.))()']
['.', '..', '...', '.(.)', '((.))', '((.)).', '((.))..']
['.', '..', '...', '.(.)', '((.))', '((.)).', '((.)..)']
['.', '..', '...', '.(.)', '((.))', '((.)).', '((..).)']
['.', '..', '...', '.(.)', '((.))', '((.)).', '(..().)']
['.', '..', '...', '.(.)', '((.))', '((.)).', '.(.)(.)']
['.', '..', '...', '.(.)', '((.))', '((.).)', '((.))()']
['.', '..', '...', '.(.)', '((.))', '((.).)', '((.).).']
['.', '..', '...', '.(.)', '((.))', '((.).)', '((.)..)']
['.', '..', '...', '.(.)', '((.))', '((.).)', '((...))']
['.', '..', '...', '.(.)', '((.))', '((.).)', '(..(.))']
['.', '..', '...', '.(.)', '((.))', '((..))', '((.).).']
['.', '..', '...', '.(.)', '((.))', '((..))', '((.)..)']
['.', '..', '...', '.(.)', '((.))', '((..))', '((..)).']
['.', '..', '...', '.(.)', '((.))', '((..))', '((..).)']
['.', '..', '...', '.(.)', '((.))', '(..())', '((.))()']
['.', '..', '...', '.(.)', '((.))', '(..())', '((.).).']
['.', '..', '...', '.(.)', '((.))', '(..())', '((.)..)']
['.', '..', '...', '.(.)', '((.))', '(..())', '(.(()))']
['.', '..', '...', '.(.)', '((.))', '(..())', '(..()).']
['.', '..', '...', '.(.)', '((.))', '(..())', '(..().)']
['.', '..', '...', '.(.)', '((.))', '.(.)()', '((.)())']
['.', '..', '...', '.(.)', '((.))', '.(.)()', '((.))()']
['.', '..', '...', '.(.)', '((.))', '.(.)()', '.(()())']
['.', '..', '...', '.(.)', '((.))', '.(.)()', '.(.)().']
['.', '..', '...', '.(.)', '((.))', '.(.)()', '.(.)(.)']
['.', '..', '...', '.(.)', '((.))', '.(.)()', '.(..())']
['.', '..', '...', '.(.)', '((.))', '.(.)()', '...(())']
['.', '..', '...', '.(.)', '.(())', '((()))', '((())).']
['.', '..', '...', '.(.)', '.(())', '((()))', '((()).)']
['.', '..', '...', '.(.)', '.(())', '((()))', '.(())()']
['.', '..', '...', '.(.)', '.(())', '.(()).', '((()).)']
['.', '..', '...', '.(.)', '.(())', '.(()).', '.(()())']
['.', '..', '...', '.(.)', '.(())', '.(()).', '.(())()']
['.', '..', '...', '.(.)', '.(())', '.(()).', '.(())..']
['.', '..', '...', '.(.)', '.(())', '.(()).', '.(()..)']
['.', '..', '...', '.(.)', '.(())', '.(()).', '.((..))']
['.', '..', '...', '.(.)', '.(())', '.(()).', '.(.(.))']
['.', '..', '...', '.(.)', '.(())', '.(()).', '.(.)(.)']
['.', '..', '...', '.(.)', '.(())', '.(().)', '((().))']
['.', '..', '...', '.(.)', '.(())', '.(().)', '.(())()']
['.', '..', '...', '.(.)', '.(())', '.(().)', '.(().).']
['.', '..', '...', '.(.)', '.(())', '.(().)', '.(()..)']
['.', '..', '...', '.(.)', '.(())', '.(.)()', '((.)())']
['.', '..', '...', '.(.)', '.(())', '.(.)()', '.(()())']
['.', '..', '...', '.(.)', '.(())', '.(.)()', '.(())()']
['.', '..', '...', '.(.)', '.(())', '.(.)()', '.(.)().']
['.', '..', '...', '.(.)', '.(())', '.(.)()', '.(.)(.)']
['.', '..', '...', '.(.)', '.(())', '.(.)()', '...(())']
['.', '..', '...', '.(.)', '.(.).', '((.).)', '((.)())']
['.', '..', '...', '.(.)', '.(.).', '((.).)', '((.).).']
['.', '..', '...', '.(.)', '.(.).', '((.).)', '((.)..)']
['.', '..', '...', '.(.)', '.(.).', '((.).)', '((...))']
['.', '..', '...', '.(.)', '.(.).', '((.).)', '(..(.))']
['.', '..', '...', '.(.)', '.(.).', '((.).)', '.(.).()']
['.', '..', '...', '.(.)', '.(.).', '.(().)', '((().))']
['.', '..', '...', '.(.)', '.(.).', '.(().)', '((.()))']
['.', '..', '...', '.(.)', '.(.).', '.(().)', '.(()())']
['.', '..', '...', '.(.)', '.(.).', '.(().)', '.(().).']
['.', '..', '...', '.(.)', '.(.).', '.(().)', '.(()..)']
['.', '..', '...', '.(.)', '.(.).', '.(().)', '.(.()).']
['.', '..', '...', '.(.)', '.(.).', '.(().)', '.(.().)']
['.', '..', '...', '.(.)', '.(.).', '.(().)', '.(.).()']
['.', '..', '...', '.(.)', '.(.).', '.(.())', '((().))']
['.', '..', '...', '.(.)', '.(.).', '.(.())', '((.()))']
['.', '..', '...', '.(.)', '.(.).', '.(.())', '.((()))']
['.', '..', '...', '.(.)', '.(.).', '.(.())', '.(().).']
['.', '..', '...', '.(.)', '.(.).', '.(.())', '.(()..)']
['.', '..', '...', '.(.)', '.(.).', '.(.())', '.(.()).']
['.', '..', '...', '.(.)', '.(.).', '.(.())', '.(.().)']
['.', '..', '...', '.(.)', '.(.).', '.(.())', '.(.).()']
['.', '..', '...', '.(.)', '.(.).', '.(.)()', '((.)())']
['.', '..', '...', '.(.)', '.(.).', '.(.)()', '.(()())']
['.', '..', '...', '.(.)', '.(.).', '.(.)()', '.(.().)']
['.', '..', '...', '.(.)', '.(.).', '.(.)()', '.(.)().']
['.', '..', '...', '.(.)', '.(.).', '.(.)()', '.(.)(.)']
['.', '..', '...', '.(.)', '.(.).', '.(.)()', '.(.).()']
['.', '..', '...', '.(.)', '.(.).', '.(.)()', '.(..())']
['.', '..', '...', '.(.)', '.(.).', '.(.)()', '...(())']
['.', '..', '...', '.(.)', '.(.).', '.(.)..', '((.)..)']
['.', '..', '...', '.(.)', '.(.).', '.(.)..', '.(()..)']
['.', '..', '...', '.(.)', '.(.).', '.(.)..', '.(.().)']
['.', '..', '...', '.(.)', '.(.).', '.(.)..', '.(.(.))']
['.', '..', '...', '.(.)', '.(.).', '.(.)..', '.(.)(.)']
['.', '..', '...', '.(.)', '.(.).', '.(.)..', '.(.).()']
['.', '..', '...', '.(.)', '.(.).', '.(.)..', '.(.)...']
['.', '..', '...', '.(.)', '.(.).', '.(.)..', '.(....)']
['.', '..', '...', '.(.)', '.(.).', '.(.)..', '...(..)']
['.', '..', '...', '.(.)', '.(.).', '.(...)', '((...))']
['.', '..', '...', '.(.)', '.(.).', '.(...)', '.((..))']
['.', '..', '...', '.(.)', '.(.).', '.(...)', '.(.).()']
['.', '..', '...', '.(.)', '.(.).', '.(...)', '.(..())']
['.', '..', '...', '.(.)', '.(.).', '.(...)', '.(...).']
['.', '..', '...', '.(.)', '.(.).', '.(...)', '.(....)']
['.', '..', '...', '.(.)', '.(.).', '...(.)', '(..(.))']
['.', '..', '...', '.(.)', '.(.).', '...(.)', '.(.(.))']
['.', '..', '...', '.(.)', '.(.).', '...(.)', '.(.).()']
['.', '..', '...', '.(.)', '.(.).', '...(.)', '..((.))']
['.', '..', '...', '.(.)', '.(.).', '...(.)', '...(())']
['.', '..', '...', '.(.)', '.(.).', '...(.)', '...(.).']
['.', '..', '...', '.(.)', '.(.).', '...(.)', '...(..)']
['.', '..', '...', '.(.)', '.(..)', '((..))', '((..)).']
['.', '..', '...', '.(.)', '.(..)', '((..))', '((..).)']
['.', '..', '...', '.(.)', '.(..)', '((..))', '.(..)()']
['.', '..', '...', '.(.)', '.(..)', '.((.))', '(((.)))']
['.', '..', '...', '.(.)', '.(..)', '.((.))', '.((.)).']
['.', '..', '...', '.(.)', '.(..)', '.((.))', '.((.).)']
['.', '..', '...', '.(.)', '.(..)', '.((.))', '.(..)()']
['.', '..', '...', '.(.)', '.(..)', '.(.)()', '((.)())']
['.', '..', '...', '.(.)', '.(..)', '.(.)()', '.(.)().']
['.', '..', '...', '.(.)', '.(..)', '.(.)()', '.(.)(.)']
['.', '..', '...', '.(.)', '.(..)', '.(.)()', '.(..())']
['.', '..', '...', '.(.)', '.(..)', '.(.)()', '.(..)()']
['.', '..', '...', '.(.)', '.(..)', '.(.)()', '...(())']
['.', '..', '...', '.(.)', '.(..)', '.(..).', '((..).)']
['.', '..', '...', '.(.)', '.(..)', '.(..).', '.((.).)']
['.', '..', '...', '.(.)', '.(..)', '.(..).', '.(.)(.)']
['.', '..', '...', '.(.)', '.(..)', '.(..).', '.(..())']
['.', '..', '...', '.(.)', '.(..)', '.(..).', '.(..)()']
['.', '..', '...', '.(.)', '.(..)', '.(..).', '.(..)..']
['.', '..', '...', '.(.)', '.(..)', '.(..).', '.(....)']
['.', '..', '...', '.(.)', '.(..)', '.(...)', '((...))']
['.', '..', '...', '.(.)', '.(..)', '.(...)', '.((..))']
['.', '..', '...', '.(.)', '.(..)', '.(...)', '.(..)()']
['.', '..', '...', '.(.)', '.(..)', '.(...)', '.(...).']
['.', '..', '...', '.(.)', '.(..)', '.(...)', '.(....)']
['.', '..', '...', '.(.)', '...()', '(..())', '((.()))']
['.', '..', '...', '.(.)', '...()', '(..())', '(.(()))']
['.', '..', '...', '.(.)', '...()', '(..())', '(..()).']
['.', '..', '...', '.(.)', '...()', '(..())', '(..().)']
['.', '..', '...', '.(.)', '...()', '(..())', '...(())']
['.', '..', '...', '.(.)', '...()', '(..())', '...()()']
['.', '..', '...', '.(.)', '...()', '.(.())', '((.()))']
['.', '..', '...', '.(.)', '...()', '.(.())', '.((()))']
['.', '..', '...', '.(.)', '...()', '.(.())', '.(.()).']
['.', '..', '...', '.(.)', '...()', '.(.())', '.(.().)']
['.', '..', '...', '.(.)', '...()', '.(.())', '.(.)(.)']
['.', '..', '...', '.(.)', '...()', '.(.())', '...()()']
['.', '..', '...', '.(.)', '...()', '.(.)()', '((.)())']
['.', '..', '...', '.(.)', '...()', '.(.)()', '.(()())']
['.', '..', '...', '.(.)', '...()', '.(.)()', '.(.)().']
['.', '..', '...', '.(.)', '...()', '.(.)()', '.(.)(.)']
['.', '..', '...', '.(.)', '...()', '.(.)()', '.(..())']
['.', '..', '...', '.(.)', '...()', '.(.)()', '...(())']
['.', '..', '...', '.(.)', '...()', '.(.)()', '...()()']
['.', '..', '...', '.(.)', '...()', '..(())', '(.(()))']
['.', '..', '...', '.(.)', '...()', '..(())', '.((()))']
['.', '..', '...', '.(.)', '...()', '..(())', '..(()).']
['.', '..', '...', '.(.)', '...()', '..(())', '..(().)']
['.', '..', '...', '.(.)', '...()', '..(())', '...()()']
['.', '..', '...', '.(.)', '...()', '...().', '(..().)']
['.', '..', '...', '.(.)', '...()', '...().', '.(.().)']
['.', '..', '...', '.(.)', '...()', '...().', '.(.)(.)']
['.', '..', '...', '.(.)', '...()', '...().', '..(().)']
['.', '..', '...', '.(.)', '...()', '...().', '...(())']
['.', '..', '...', '.(.)', '...()', '...().', '...()()']
['.', '..', '...', '.(.)', '...()', '...().', '...()..']
['.', '..', '...', '.(.)', '...()', '...().', '...(..)']
['.', '..', '...', '.(.)', '...()', '...(.)', '(..(.))']
['.', '..', '...', '.(.)', '...()', '...(.)', '.(.(.))']
['.', '..', '...', '.(.)', '...()', '...(.)', '..((.))']
['.', '..', '...', '.(.)', '...()', '...(.)', '...()()']
['.', '..', '...', '.(.)', '...()', '...(.)', '...(.).']
